"249180160","BRENNA","2021","04","04",15.2,"",.4,"",4.4,"",-4.9,"",.0,"","W",0,"9"
"249180160","BRENNA","2021","04","05",13.6,"",-1.1,"",6.9,"",-4.6,"",7.2,"","S",0,"9"
"249180160","BRENNA","2021","04","06",12.3,"",-1.7,"",2.5,"",-5.4,"",2.5,"","S",7,""
"249180160","BRENNA","2021","04","07",12.0,"",-4.6,"",1.6,"",-12.6,"",4.0,"","S",2,""
"249180160","BRENNA","2021","04","08",11.0,"",-1.6,"",2.7,"",-5.9,"",2.4,"","S",2,""
"249180160","BRENNA","2021","04","09",10.9,"",-2.6,"",4.8,"",-4.0,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","04","10",18.0,"",7.5,"",11.6,"",6.0,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","04","11",17.4,"",5.4,"",11.8,"",2.4,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","04","12",16.7,"",4.9,"",9.9,"",5.2,"",14.4,"","S",0,"9"
"249180160","BRENNA","2021","04","13",13.4,"",-.6,"",3.5,"",-1.0,"",18.7,"","S",10,""
"249180160","BRENNA","2021","04","14",11.5,"",-.1,"",3.2,"",-1.0,"",9.5,"","S",9,""
"249180160","BRENNA","2021","04","15",10.7,"",-.1,"",2.9,"",-.8,"",9.9,"","S",10,""
"249180160","BRENNA","2021","04","16",8.0,"",.1,"",2.7,"",-1.0,"",9.3,"","S",11,""
"249180160","BRENNA","2021","04","17",6.9,"",.8,"",3.0,"",.0,"",.8,"","W",7,""
"249180160","BRENNA","2021","04","18",9.2,"",1.5,"",4.8,"",.5,"",.1,"","W",0,"9"
"249180160","BRENNA","2021","04","19",8.8,"",2.5,"",5.2,"",.5,"",2.5,"","W",0,"9"
"249180160","BRENNA","2021","04","20",13.3,"",2.0,"",6.7,"",.0,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","04","21",14.7,"",2.4,"",8.0,"",-.2,"",1.1,"","W",0,"9"
"249180160","BRENNA","2021","04","22",14.7,"",1.7,"",8.3,"",1.5,"",3.6,"","W",0,"9"
"249180160","BRENNA","2021","04","23",13.8,"",1.2,"",6.3,"",-2.2,"",.3,"","W",0,"9"
"249180160","BRENNA","2021","04","24",13.2,"",.4,"",6.7,"",-3.5,"",.0,"","W",0,"9"
"249180160","BRENNA","2021","04","25",12.2,"",.0,"",5.3,"",-3.8,"",.0,"9","",0,"9"
